,코드,요양기관소재지구분,환자수,총사용량,진료금액,년도
10,HA634,경기,184,189,"38,491",2012년
11,HA634,강원,31,31,"7,784",2012년
12,HA634,충북,218,222,"50,953",2012년
13,HA634,충남,3,3,750,2012년
14,HA634,전북,84,78,"18,045",2012년
15,HA634,전남,2,2,601,2012년
16,HA634,경북,24,25,"8,230",2012년
17,HA634,경남,56,54,"12,730",2012년
18,HA634,제주,19,17,"4,140",2012년
19,HA634,세종,-,-,-,2012년
2,HA634,계,"1,547","1,482","361,387",2013년
3,HA634,서울,444,382,"98,057",2013년
4,HA634,부산,118,109,"28,613",2013년
5,HA634,인천,77,81,"18,996",2013년
6,HA634,대구,112,112,"25,958",2013년
7,HA634,광주,87,81,"21,551",2013년
8,HA634,대전,48,35,"11,718",2013년
9,HA634,울산,68,54,"17,632",2013년
10,HA634,경기,225,258,"49,826",2013년
11,HA634,강원,28,25,"7,174",2013년
12,HA634,충북,94,96,"22,678",2013년
13,HA634,충남,7,6,"1,430",2013년
14,HA634,전북,120,116,"26,764",2013년
15,HA634,전남,3,2,645,2013년
16,HA634,경북,33,30,"9,330",2013년
17,HA634,경남,51,60,"12,669",2013년
18,HA634,제주,33,35,"8,345",2013년
19,HA634,세종,-,-,-,2013년
2,HA634,계,"1,540","1,437","368,120",2014년
3,HA634,서울,440,384,"99,657",2014년
4,HA634,부산,123,112,"31,199",2014년
5,HA634,인천,154,156,"41,492",2014년
6,HA634,대구,96,90,"19,764",2014년
7,HA634,광주,100,96,"25,625",2014년
8,HA634,대전,74,48,"18,056",2014년
9,HA634,울산,56,51,"16,368",2014년
10,HA634,경기,245,260,"53,604",2014년
11,HA634,강원,22,20,"6,193",2014년
12,HA634,충북,63,66,"16,069",2014년
13,HA634,충남,3,2,537,2014년
14,HA634,전북,75,64,"17,010",2014년
15,HA634,전남,5,3,846,2014년
16,HA634,경북,42,36,"11,013",2014년
17,HA634,경남,28,34,"6,959",2014년
18,HA634,제주,18,15,"3,727",2014년
19,HA634,세종,-,-,-,2014년
2,HA634,계,"1,741","1,676","424,256",2015년
3,HA634,서울,497,467,"114,098",2015년
4,HA634,부산,135,125,"34,280",2015년
5,HA634,인천,110,110,"29,165",2015년
6,HA634,대구,122,116,"26,386",2015년
7,HA634,광주,90,81,"22,485",2015년
8,HA634,대전,75,48,"17,471",2015년
9,HA634,울산,49,59,"19,016",2015년
10,HA634,경기,307,341,"77,606",2015년
11,HA634,강원,16,12,"3,891",2015년
12,HA634,충북,101,106,"23,481",2015년
13,HA634,충남,6,6,"1,869",2015년
14,HA634,전북,95,91,"21,991",2015년
15,HA634,전남,8,6,"1,679",2015년
16,HA634,경북,47,36,"12,094",2015년
17,HA634,경남,54,49,"12,270",2015년
18,HA634,제주,29,22,"6,474",2015년
19,HA634,세종,-,-,-,2015년
2,HA634,계,"2,294","2,103","553,454",2016년
3,HA634,서울,731,667,"181,639",2016년
4,HA634,부산,121,120,"30,737",2016년
5,HA634,인천,150,136,"33,311",2016년
6,HA634,대구,182,143,"41,194",2016년
7,HA634,광주,124,112,"32,037",2016년
8,HA634,대전,74,52,"18,238",2016년
9,HA634,울산,78,68,"23,266",2016년
10,HA634,경기,307,320,"69,407",2016년
11,HA634,강원,14,10,"3,067",2016년
12,HA634,충북,191,196,"47,207",2016년
13,HA634,충남,4,4,"1,333",2016년
14,HA634,전북,119,128,"26,746",2016년
15,HA634,전남,7,5,"1,731",2016년
16,HA634,경북,36,27,"8,240",2016년
17,HA634,경남,130,89,"29,031",2016년
18,HA634,제주,26,24,"6,268",2016년
19,HA634,세종,-,-,-,2016년
2,HA634,계,"2,204","2,060","551,056",2017년
3,HA634,서울,657,625,"167,658",2017년
4,HA634,부산,122,118,"33,158",2017년
5,HA634,인천,143,134,"34,513",2017년
6,HA634,대구,199,166,"46,123",2017년
7,HA634,광주,94,79,"27,137",2017년
8,HA634,대전,55,44,"12,778",2017년
9,HA634,울산,80,78,"27,960",2017년
10,HA634,경기,316,332,"76,427",2017년
11,HA634,강원,84,56,"18,412",2017년
12,HA634,충북,157,152,"35,591",2017년
13,HA634,충남,9,8,"2,125",2017년
14,HA634,전북,135,156,"33,255",2017년
15,HA634,전남,4,3,934,2017년
16,HA634,경북,33,23,"7,696",2017년
17,HA634,경남,109,79,"25,159",2017년
18,HA634,제주,10,10,"2,130",2017년
19,HA634,세종,-,-,-,2017년
2,HA634,계,"2,468","2,290","605,190",2018년
3,HA634,서울,656,612,"164,847",2018년
4,HA634,부산,149,143,"37,825",2018년
5,HA634,인천,128,125,"33,794",2018년
6,HA634,대구,250,229,"62,545",2018년
7,HA634,광주,105,92,"28,399",2018년
8,HA634,대전,54,38,"12,619",2018년
9,HA634,울산,63,70,"15,154",2018년
10,HA634,경기,352,379,"83,060",2018년
11,HA634,강원,140,94,"32,602",2018년
12,HA634,충북,230,196,"51,653",2018년
13,HA634,충남,8,6,"1,995",2018년
14,HA634,전북,152,172,"37,367",2018년
15,HA634,전남,3,2,642,2018년
16,HA634,경북,36,27,"8,956",2018년
17,HA634,경남,120,79,"27,619",2018년
18,HA634,제주,25,26,"6,114",2018년
19,HA634,세종,-,-,-,2018년
2,HA634,계,"2,549","2,518","653,517",2019년
3,HA634,서울,671,707,"177,911",2019년
4,HA634,부산,166,159,"43,192",2019년
5,HA634,인천,169,202,"45,612",2019년
6,HA634,대구,244,191,"55,338",2019년
7,HA634,광주,115,106,"31,305",2019년
8,HA634,대전,65,50,"17,452",2019년
9,HA634,울산,66,74,"17,662",2019년
10,HA634,경기,333,410,"89,024",2019년
11,HA634,강원,148,94,"34,055",2019년
12,HA634,충북,193,170,"46,851",2019년
13,HA634,충남,18,14,"5,623",2019년
14,HA634,전북,158,194,"44,357",2019년
15,HA634,전남,10,6,"2,335",2019년
16,HA634,경북,52,42,"12,073",2019년
17,HA634,경남,121,78,"25,300",2019년
18,HA634,제주,22,23,"5,427",2019년
19,HA634,세종,-,-,-,2019년
2,HA634,계,"2,300","2,448","593,838",2020년
3,HA634,서울,670,693,"173,910",2020년
4,HA634,부산,143,143,"39,397",2020년
5,HA634,인천,196,255,"51,820",2020년
6,HA634,대구,171,149,"39,245",2020년
7,HA634,광주,87,84,"23,427",2020년
8,HA634,대전,64,48,"16,748",2020년
9,HA634,울산,49,55,"13,556",2020년
10,HA634,경기,347,482,"94,917",2020년
11,HA634,강원,143,180,"35,068",2020년
12,HA634,충북,110,88,"27,606",2020년
13,HA634,충남,19,18,"5,196",2020년
14,HA634,전북,124,122,"32,255",2020년
15,HA634,전남,11,8,"3,286",2020년
16,HA634,경북,48,37,"11,836",2020년
17,HA634,경남,95,64,"20,483",2020년
18,HA634,제주,23,22,"5,088",2020년
19,HA634,세종,-,-,-,2020년
2,HA634,계,"2,487","2,525","634,490",2021년
3,HA634,서울,743,782,"192,812",2021년
4,HA634,부산,171,175,"49,167",2021년
5,HA634,인천,165,214,"43,892",2021년
6,HA634,대구,288,225,"65,003",2021년
7,HA634,광주,88,83,"25,484",2021년
8,HA634,대전,78,66,"19,921",2021년
9,HA634,울산,44,44,"10,504",2021년
10,HA634,경기,353,416,"94,228",2021년
11,HA634,강원,136,196,"31,177",2021년
12,HA634,충북,113,81,"26,635",2021년
13,HA634,충남,19,16,"6,395",2021년
14,HA634,전북,85,72,"20,545",2021년
15,HA634,전남,35,25,"8,281",2021년
16,HA634,경북,60,47,"15,355",2021년
17,HA634,경남,108,74,"23,430",2021년
18,HA634,제주,5,5,"1,218",2021년
19,HA634,세종,2,2,445,2021년
2,HA635,계,884,930,"169,505",2010년
3,HA635,서울,327,344,"62,717",2010년
4,HA635,부산,69,76,"13,469",2010년
5,HA635,인천,45,46,"8,211",2010년
6,HA635,대구,62,64,"12,111",2010년
7,HA635,광주,52,57,"9,769",2010년
8,HA635,대전,16,14,"2,988",2010년
9,HA635,울산,5,4,866,2010년
10,HA635,경기,122,129,"24,187",2010년
11,HA635,강원,35,34,"7,363",2010년
12,HA635,충북,21,30,"5,402",2010년
13,HA635,충남,8,7,"1,250",2010년
14,HA635,전북,41,42,"6,311",2010년
15,HA635,전남,-,-,-,2010년
16,HA635,경북,16,16,"3,360",2010년
17,HA635,경남,62,59,"10,540",2010년
18,HA635,제주,4,7,960,2010년
19,HA635,세종,-,-,-,2010년
2,HA635,계,960,"1,035","218,660",2011년
3,HA635,서울,385,432,"92,627",2011년
4,HA635,부산,63,74,"13,860",2011년
5,HA635,인천,56,62,"12,759",2011년
6,HA635,대구,98,102,"21,630",2011년
7,HA635,광주,51,52,"10,544",2011년
8,HA635,대전,24,24,"5,836",2011년
9,HA635,울산,5,5,935,2011년
10,HA635,경기,122,123,"26,793",2011년
11,HA635,강원,30,33,"7,271",2011년
12,HA635,충북,24,30,"4,827",2011년
13,HA635,충남,7,7,"1,357",2011년
14,HA635,전북,25,27,"4,790",2011년
15,HA635,전남,2,2,402,2011년
16,HA635,경북,14,15,"3,535",2011년
17,HA635,경남,53,43,"10,773",2011년
18,HA635,제주,2,3,723,2011년
19,HA635,세종,-,-,-,2011년
2,HA635,계,"1,074","1,092","270,158",2012년
3,HA635,서울,342,349,"89,870",2012년
4,HA635,부산,97,106,"23,960",2012년
5,HA635,인천,72,78,"17,404",2012년
6,HA635,대구,108,108,"22,569",2012년
7,HA635,광주,69,69,"16,238",2012년
8,HA635,대전,27,24,"7,226",2012년
9,HA635,울산,20,21,"4,723",2012년
10,HA635,경기,125,129,"32,640",2012년
11,HA635,강원,24,25,"6,837",2012년
12,HA635,충북,19,20,"4,083",2012년
13,HA635,충남,26,27,"7,608",2012년
14,HA635,전북,33,32,"6,624",2012년
15,HA635,전남,5,5,"1,377",2012년
16,HA635,경북,45,48,"13,414",2012년
17,HA635,경남,56,42,"13,070",2012년
18,HA635,제주,9,10,"2,515",2012년
19,HA635,세종,-,-,-,2012년
2,HA635,계,"1,313","1,340","352,096",2013년
3,HA635,서울,407,426,"111,100",2013년
4,HA635,부산,97,106,"26,140",2013년
5,HA635,인천,117,114,"29,166",2013년
6,HA635,대구,76,77,"18,677",2013년
7,HA635,광주,88,86,"23,475",2013년
8,HA635,대전,73,62,"22,572",2013년
9,HA635,울산,15,14,"3,730",2013년
10,HA635,경기,165,189,"44,008",2013년
11,HA635,강원,17,16,"4,575",2013년
12,HA635,충북,25,22,"7,085",2013년
13,HA635,충남,41,40,"12,202",2013년
14,HA635,전북,52,46,"12,657",2013년
15,HA635,전남,14,14,"4,316",2013년
16,HA635,경북,55,60,"14,388",2013년
17,HA635,경남,68,62,"17,048",2013년
18,HA635,제주,5,4,958,2013년
19,HA635,세종,-,-,-,2013년
2,HA635,계,"1,419","1,413","377,620",2014년
3,HA635,서울,410,426,"110,054",2014년
4,HA635,부산,150,166,"37,559",2014년
5,HA635,인천,44,46,"11,647",2014년
6,HA635,대구,103,108,"26,089",2014년
7,HA635,광주,71,71,"18,325",2014년
8,HA635,대전,65,51,"17,505",2014년
9,HA635,울산,17,17,"4,193",2014년
10,HA635,경기,237,243,"63,494",2014년
11,HA635,강원,13,14,"4,291",2014년
12,HA635,충북,38,38,"12,639",2014년
13,HA635,충남,49,52,"17,289",2014년
14,HA635,전북,37,34,"8,307",2014년
15,HA635,전남,12,7,"3,150",2014년
16,HA635,경북,62,60,"16,958",2014년
17,HA635,경남,94,68,"21,532",2014년
18,HA635,제주,18,16,"4,587",2014년
19,HA635,세종,-,-,-,2014년
2,HA635,계,"1,454","1,495","409,602",2015년
3,HA635,서울,428,460,"128,972",2015년
4,HA635,부산,172,202,"45,725",2015년
5,HA635,인천,43,48,"13,026",2015년
6,HA635,대구,115,117,"27,883",2015년
7,HA635,광주,67,70,"18,240",2015년
8,HA635,대전,68,59,"19,797",2015년
9,HA635,울산,14,14,"3,436",2015년
10,HA635,경기,157,176,"45,874",2015년
11,HA635,강원,27,28,"9,168",2015년
12,HA635,충북,25,26,"8,446",2015년
13,HA635,충남,54,52,"15,947",2015년
14,HA635,전북,56,62,"16,189",2015년
15,HA635,전남,14,8,"3,314",2015년
16,HA635,경북,86,84,"24,487",2015년
17,HA635,경남,118,80,"26,340",2015년
18,HA635,제주,11,10,"2,757",2015년
19,HA635,세종,-,-,-,2015년
2,HA635,계,"1,707","1,712","501,674",2016년
3,HA635,서울,509,543,"157,997",2016년
4,HA635,부산,174,202,"49,579",2016년
5,HA635,인천,53,53,"15,456",2016년
6,HA635,대구,92,97,"24,615",2016년
7,HA635,광주,80,79,"21,805",2016년
8,HA635,대전,63,46,"19,193",2016년
9,HA635,울산,11,11,"3,369",2016년
10,HA635,경기,288,304,"81,058",2016년
11,HA635,강원,34,35,"12,101",2016년
12,HA635,충북,21,23,"7,522",2016년
13,HA635,충남,63,56,"16,885",2016년
14,HA635,전북,35,34,"8,465",2016년
15,HA635,전남,17,10,"4,593",2016년
16,HA635,경북,121,107,"40,811",2016년
17,HA635,경남,127,92,"32,924",2016년
18,HA635,제주,20,18,"5,302",2016년
19,HA635,세종,-,-,-,2016년
2,HA635,계,"1,719","1,725","508,827",2017년
3,HA635,서울,491,502,"148,796",2017년
4,HA635,부산,173,190,"50,388",2017년
5,HA635,인천,69,57,"20,997",2017년
6,HA635,대구,77,81,"22,872",2017년
7,HA635,광주,80,82,"25,109",2017년
8,HA635,대전,55,52,"16,847",2017년
9,HA635,울산,15,15,"4,026",2017년
10,HA635,경기,379,408,"104,358",2017년
11,HA635,강원,25,25,"8,744",2017년
12,HA635,충북,27,32,"8,883",2017년
13,HA635,충남,64,66,"18,996",2017년
14,HA635,전북,42,42,"12,445",2017년
15,HA635,전남,12,7,"3,205",2017년
16,HA635,경북,135,110,"44,161",2017년
17,HA635,경남,73,54,"17,200",2017년
18,HA635,제주,5,4,"1,802",2017년
19,HA635,세종,-,-,-,2017년
2,HA635,계,"1,940","2,015","611,863",2018년
3,HA635,서울,647,715,"214,590",2018년
4,HA635,부산,229,237,"64,039",2018년
5,HA635,인천,65,63,"21,433",2018년
6,HA635,대구,74,76,"20,904",2018년
7,HA635,광주,110,108,"32,797",2018년
8,HA635,대전,70,64,"21,252",2018년
9,HA635,울산,13,13,"2,828",2018년
10,HA635,경기,286,320,"88,111",2018년
11,HA635,강원,44,59,"18,572",2018년
12,HA635,충북,48,57,"17,104",2018년
13,HA635,충남,56,53,"18,464",2018년
14,HA635,전북,74,80,"20,317",2018년
15,HA635,전남,21,16,"7,720",2018년
16,HA635,경북,130,92,"43,411",2018년
17,HA635,경남,64,48,"16,615",2018년
18,HA635,제주,13,13,"3,704",2018년
19,HA635,세종,-,-,-,2018년
2,HA635,계,"1,976","2,181","645,850",2019년
3,HA635,서울,603,716,"203,127",2019년
4,HA635,부산,222,228,"59,427",2019년
5,HA635,인천,83,92,"28,015",2019년
6,HA635,대구,109,140,"36,224",2019년
7,HA635,광주,114,114,"32,986",2019년
8,HA635,대전,86,78,"27,574",2019년
9,HA635,울산,9,9,"2,369",2019년
10,HA635,경기,269,323,"90,844",2019년
11,HA635,강원,41,64,"19,986",2019년
12,HA635,충북,45,50,"16,112",2019년
13,HA635,충남,55,50,"24,210",2019년
14,HA635,전북,97,113,"28,267",2019년
15,HA635,전남,24,18,"9,830",2019년
16,HA635,경북,119,103,"39,177",2019년
17,HA635,경남,84,64,"22,333",2019년
18,HA635,제주,18,18,"5,369",2019년
19,HA635,세종,-,-,-,2019년
2,HA635,계,"2,279","2,583","766,698",2020년
3,HA635,서울,828,957,"270,371",2020년
4,HA635,부산,248,258,"68,090",2020년
5,HA635,인천,124,153,"43,395",2020년
6,HA635,대구,132,184,"51,473",2020년
7,HA635,광주,125,124,"41,987",2020년
8,HA635,대전,78,82,"24,751",2020년
9,HA635,울산,11,12,"2,899",2020년
10,HA635,경기,289,383,"107,885",2020년
11,HA635,강원,44,51,"15,281",2020년
12,HA635,충북,59,67,"21,145",2020년
13,HA635,충남,58,52,"26,339",2020년
14,HA635,전북,80,92,"30,460",2020년
15,HA635,전남,18,13,"7,125",2020년
16,HA635,경북,109,94,"34,654",2020년
17,HA635,경남,58,43,"15,405",2020년
18,HA635,제주,17,17,"5,249",2020년
19,HA635,세종,1,1,190,2020년
2,HA635,계,"2,251","2,559","746,045",2021년
3,HA635,서울,945,"1,045","303,431",2021년
4,HA635,부산,208,214,"59,812",2021년
5,HA635,인천,109,134,"37,432",2021년
6,HA635,대구,109,158,"38,840",2021년
7,HA635,광주,97,96,"33,049",2021년
8,HA635,대전,77,93,"24,156",2021년
9,HA635,울산,11,11,"3,807",2021년
10,HA635,경기,307,410,"111,642",2021년
11,HA635,강원,25,30,"8,077",2021년
12,HA635,충북,62,69,"19,981",2021년
13,HA635,충남,49,38,"20,559",2021년
14,HA635,전북,96,108,"33,294",2021년
15,HA635,전남,15,12,"6,935",2021년
16,HA635,경북,63,68,"21,326",2021년
17,HA635,경남,59,53,"15,213",2021년
18,HA635,제주,18,18,"8,298",2021년
19,HA635,세종,1,1,193,2021년
2,HA636,계,"1,288","1,314","279,334",2010년
3,HA636,서울,461,461,"102,687",2010년
4,HA636,부산,13,14,"1,941",2010년
5,HA636,인천,-,-,-,2010년
6,HA636,대구,33,33,"4,810",2010년
7,HA636,광주,9,7,"1,496",2010년
8,HA636,대전,24,19,"4,778",2010년
9,HA636,울산,32,32,"6,668",2010년
10,HA636,경기,542,545,"118,765",2010년
11,HA636,강원,20,19,"3,930",2010년
12,HA636,충북,17,26,"4,153",2010년
13,HA636,충남,27,28,"6,784",2010년
14,HA636,전북,22,22,"3,043",2010년
15,HA636,전남,-,-,-,2010년
16,HA636,경북,25,25,"6,832",2010년
17,HA636,경남,62,82,"13,307",2010년
18,HA636,제주,1,1,139,2010년
2,HA636,계,"1,395","1,470","360,562",2011년
3,HA636,서울,381,449,"102,688",2011년
4,HA636,부산,11,12,"2,447",2011년
5,HA636,인천,1,1,169,2011년
6,HA636,대구,75,78,"14,248",2011년
7,HA636,광주,44,28,"6,449",2011년
8,HA636,대전,24,19,"5,351",2011년
9,HA636,울산,24,24,"5,761",2011년
10,HA636,경기,613,619,"169,498",2011년
11,HA636,강원,17,18,"4,231",2011년
12,HA636,충북,20,32,"5,390",2011년
13,HA636,충남,10,12,"2,941",2011년
14,HA636,전북,15,19,"2,870",2011년
15,HA636,전남,1,0,243,2011년
16,HA636,경북,58,58,"14,118",2011년
17,HA636,경남,99,98,"23,591",2011년
18,HA636,제주,2,2,568,2011년
2,HA636,계,"1,388","1,423","408,975",2012년
3,HA636,서울,364,405,"114,133",2012년
4,HA636,부산,17,25,"5,071",2012년
5,HA636,인천,3,2,797,2012년
6,HA636,대구,97,96,"19,842",2012년
7,HA636,광주,53,36,"9,688",2012년
8,HA636,대전,24,19,"7,406",2012년
9,HA636,울산,22,24,"6,655",2012년
10,HA636,경기,544,543,"170,907",2012년
11,HA636,강원,20,19,"5,467",2012년
12,HA636,충북,33,38,"9,541",2012년
13,HA636,충남,27,26,"7,845",2012년
14,HA636,전북,23,27,"5,597",2012년
15,HA636,전남,1,0,189,2012년
16,HA636,경북,57,59,"16,743",2012년
17,HA636,경남,97,98,"27,397",2012년
18,HA636,제주,6,6,"1,697",2012년
2,HA636,계,"1,407","1,400","421,398",2013년
3,HA636,서울,393,397,"123,658",2013년
4,HA636,부산,24,27,"6,439",2013년
5,HA636,인천,2,2,392,2013년
6,HA636,대구,67,54,"13,646",2013년
7,HA636,광주,71,52,"15,444",2013년
8,HA636,대전,25,23,"7,702",2013년
9,HA636,울산,17,17,"4,911",2013년
10,HA636,경기,563,575,"182,002",2013년
11,HA636,강원,12,12,"3,660",2013년
12,HA636,충북,27,31,"8,410",2013년
13,HA636,충남,23,23,"7,421",2013년
14,HA636,전북,27,26,"6,102",2013년
15,HA636,전남,5,2,964,2013년
16,HA636,경북,57,56,"12,998",2013년
17,HA636,경남,91,96,"26,305",2013년
18,HA636,제주,5,5,"1,344",2013년
2,HA636,계,"1,553","1,528","487,616",2014년
3,HA636,서울,497,480,"158,534",2014년
4,HA636,부산,30,34,"7,666",2014년
5,HA636,인천,-,-,-,2014년
6,HA636,대구,80,82,"23,313",2014년
7,HA636,광주,69,50,"15,059",2014년
8,HA636,대전,42,36,"13,178",2014년
9,HA636,울산,37,37,"10,806",2014년
10,HA636,경기,569,577,"192,375",2014년
11,HA636,강원,14,13,"4,011",2014년
12,HA636,충북,26,26,"7,721",2014년
13,HA636,충남,44,45,"15,321",2014년
14,HA636,전북,15,16,"3,533",2014년
15,HA636,전남,6,3,"1,289",2014년
16,HA636,경북,38,39,"8,539",2014년
17,HA636,경남,82,86,"24,801",2014년
18,HA636,제주,5,4,"1,469",2014년
2,HA636,계,"1,630","1,616","524,548",2015년
3,HA636,서울,483,476,"156,882",2015년
4,HA636,부산,36,42,"9,967",2015년
5,HA636,인천,5,5,"1,352",2015년
6,HA636,대구,81,83,"21,585",2015년
7,HA636,광주,48,40,"12,248",2015년
8,HA636,대전,38,30,"11,597",2015년
9,HA636,울산,41,42,"13,005",2015년
10,HA636,경기,636,641,"218,600",2015년
11,HA636,강원,11,11,"3,300",2015년
12,HA636,충북,31,32,"9,860",2015년
13,HA636,충남,59,58,"20,115",2015년
14,HA636,전북,18,19,"5,294",2015년
15,HA636,전남,11,6,"2,584",2015년
16,HA636,경북,39,36,"9,578",2015년
17,HA636,경남,88,89,"26,482",2015년
18,HA636,제주,6,6,"2,100",2015년
2,HA636,계,"1,432","1,416","468,093",2016년
3,HA636,서울,383,394,"126,899",2016년
4,HA636,부산,28,36,"7,957",2016년
5,HA636,인천,24,24,"6,959",2016년
6,HA636,대구,67,68,"19,444",2016년
7,HA636,광주,60,43,"13,113",2016년
8,HA636,대전,33,26,"11,541",2016년
9,HA636,울산,15,15,"4,611",2016년
10,HA636,경기,577,580,"202,665",2016년
11,HA636,강원,11,10,"3,140",2016년
12,HA636,충북,49,49,"15,467",2016년
13,HA636,충남,53,49,"14,625",2016년
14,HA636,전북,8,8,"2,309",2016년
15,HA636,전남,3,2,730,2016년
16,HA636,경북,42,43,"13,565",2016년
17,HA636,경남,72,64,"22,661",2016년
18,HA636,제주,8,8,"2,407",2016년
2,HA636,계,"1,335","1,335","456,350",2017년
3,HA636,서울,610,630,"223,089",2017년
4,HA636,부산,25,32,"7,229",2017년
5,HA636,인천,27,28,"8,707",2017년
6,HA636,대구,47,49,"13,225",2017년
7,HA636,광주,44,38,"13,356",2017년
8,HA636,대전,25,22,"9,352",2017년
9,HA636,울산,17,17,"6,266",2017년
10,HA636,경기,308,312,"102,868",2017년
11,HA636,강원,13,11,"4,345",2017년
12,HA636,충북,41,38,"14,922",2017년
13,HA636,충남,60,60,"17,135",2017년
14,HA636,전북,11,11,"3,131",2017년
15,HA636,전남,2,1,644,2017년
16,HA636,경북,32,30,"10,195",2017년
17,HA636,경남,67,50,"19,712",2017년
18,HA636,제주,7,7,"2,173",2017년
2,HA636,계,"1,533","1,555","533,476",2018년
3,HA636,서울,815,845,"302,870",2018년
4,HA636,부산,46,54,"12,786",2018년
5,HA636,인천,30,30,"11,381",2018년
6,HA636,대구,54,56,"16,042",2018년
7,HA636,광주,69,59,"19,202",2018년
8,HA636,대전,20,17,"7,416",2018년
9,HA636,울산,17,17,"5,936",2018년
10,HA636,경기,264,290,"88,256",2018년
11,HA636,강원,16,14,"5,734",2018년
12,HA636,충북,27,28,"8,563",2018년
13,HA636,충남,57,53,"19,703",2018년
14,HA636,전북,11,11,"3,160",2018년
15,HA636,전남,10,6,"2,939",2018년
16,HA636,경북,12,10,"4,104",2018년
17,HA636,경남,85,64,"24,862",2018년
18,HA636,제주,2,2,522,2018년
2,HA636,계,"1,492","1,542","532,062",2019년
3,HA636,서울,741,792,"286,139",2019년
4,HA636,부산,61,68,"16,851",2019년
5,HA636,인천,32,32,"12,309",2019년
6,HA636,대구,65,82,"21,179",2019년
7,HA636,광주,68,56,"17,952",2019년
8,HA636,대전,32,26,"11,174",2019년
9,HA636,울산,14,14,"5,548",2019년
10,HA636,경기,250,272,"84,549",2019년
11,HA636,강원,11,8,"3,439",2019년
